scenario,scale,architecture,regime,real_pct,synthetic_pct,seed,eval_domain,eval_dataset,metric,class,value,selected_seed,source_file
ADD,large,YOLOv8m,synthetic_only,0,100,3,external,KITTI,AP_50,cyclist,0.03768101329897559,True,ADD\One-Stage\External\project\metrics_kitti\synthetic\SYNTHIA_yolov8m_seed3_kitti_eval\internal\metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,3,external,KITTI,AP_75,cyclist,4.323576462449738e-05,True,ADD\One-Stage\External\project\metrics_kitti\synthetic\SYNTHIA_yolov8m_seed3_kitti_eval\internal\metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,3,external,KITTI,AR_1,cyclist,0.020467117393976643,True,ADD\One-Stage\External\project\metrics_kitti\synthetic\SYNTHIA_yolov8m_seed3_kitti_eval\internal\metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,3,external,KITTI,AR_10,cyclist,0.045052243392747396,True,ADD\One-Stage\External\project\metrics_kitti\synthetic\SYNTHIA_yolov8m_seed3_kitti_eval\internal\metrics.json
ADD,large,YOLOv8m,synthetic_only,0,100,3,external,KITTI,AR_100,cyclist,0.04824830977258758,True,ADD\One-Stage\External\project\metrics_kitti\synthetic\SYNTHIA_yolov8m_seed3_kitti_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_50_95,all,0.2798818205076748,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_50,all,0.5195210811821823,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_75,all,0.25973564172063596,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_1,all,0.10406670693716216,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_10,all,0.3211481524184819,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_100,all,0.3802961964414466,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_50_95,car,0.4226717951498662,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_50,car,0.7115835944018996,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_75,car,0.4147280733980534,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_1,car,0.07777159139291914,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_10,car,0.3984999836242754,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_100,car,0.49205122326662953,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_50_95,pedestrian,0.25972874601332785,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_50,pedestrian,0.5366219322573474,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_75,pedestrian,0.21697887648023342,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_1,pedestrian,0.10582093448185854,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_10,pedestrian,0.3095014356564865,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_100,pedestrian,0.38073610023492566,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_50_95,cyclist,0.15724492035983018,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_50,cyclist,0.31035771688729996,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AP_75,cyclist,0.14749997528362108,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_1,cyclist,0.12860759493670884,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_10,cyclist,0.25544303797468354,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,real_internal,BDD,AR_100,cyclist,0.26810126582278476,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_50_95,all,0.37795276346524775,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_50,all,0.578150656093511,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_75,all,0.38803687090485733,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_1,all,0.04744759754538731,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_10,all,0.27076778882626346,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_100,all,0.40747605506274914,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_50_95,car,0.48421811955642224,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_50,car,0.6823344478508564,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_75,car,0.5061461779463682,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_1,car,0.07922051069988628,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_10,car,0.4133981184741032,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_100,car,0.515196939935904,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_50_95,pedestrian,0.3122525890579252,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_50,pedestrian,0.5219029751237912,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_75,pedestrian,0.30880996303512215,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_1,pedestrian,0.01306607847976308,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_10,pedestrian,0.11235192497532083,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_100,pedestrian,0.342449716189536,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_50_95,cyclist,0.3373875817813956,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_50,cyclist,0.5302145453058852,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AP_75,cyclist,0.3491544717330816,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_1,cyclist,0.05005620345651257,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_10,cyclist,0.2865533230293663,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,1,synthetic_internal,SYNTHIA,AR_100,cyclist,0.3647815090628074,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed1_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_50_95,all,0.2793650522467736,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_50,all,0.5178912096870993,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_75,all,0.2576485473916959,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_1,all,0.10831730964511481,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_10,all,0.3266645945274432,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_100,all,0.3899869285834159,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_50_95,car,0.42304551129750134,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_50,car,0.7120485673681298,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_75,car,0.41555192481289693,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_1,car,0.07729342023384535,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_10,car,0.39868011659515934,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_100,car,0.49286018406314486,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_50_95,pedestrian,0.25706110003707555,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_50,pedestrian,0.5376503381645077,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_75,pedestrian,0.20428519142942203,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_1,pedestrian,0.10715217958757503,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_10,pedestrian,0.3066301226833725,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_100,pedestrian,0.38191072826938144,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_50_95,cyclist,0.15798854540574403,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_50,cyclist,0.3039747235286602,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AP_75,cyclist,0.15310852593276864,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_1,cyclist,0.14050632911392408,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_10,cyclist,0.2746835443037975,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,real_internal,BDD,AR_100,cyclist,0.2951898734177215,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_50_95,all,0.37853722505164655,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_50,all,0.5784499069042323,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_75,all,0.388763626919903,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_1,all,0.04729515012262108,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_10,all,0.2712542282217564,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_100,all,0.4077794706719151,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_50_95,car,0.4858879931097976,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_50,car,0.6828033786459115,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_75,car,0.5087912840948549,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_1,car,0.07884834074227232,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_10,car,0.4136669078879355,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_100,car,0.5159826320686447,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_50_95,pedestrian,0.3118752381897151,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_50,pedestrian,0.5213482879693476,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_75,pedestrian,0.30840042464285244,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_1,pedestrian,0.01300900789733465,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_10,pedestrian,0.11221464708785785,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_100,pedestrian,0.3423494570582429,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_50_95,cyclist,0.33784844385542695,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_50,cyclist,0.5311980540974375,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AP_75,cyclist,0.34909917202200175,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_1,cyclist,0.050028101728256294,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_10,cyclist,0.28788112968947593,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,2,synthetic_internal,SYNTHIA,AR_100,cyclist,0.36500632288885765,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AP_50_95,all,0.27984925784593107,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AP_50,all,0.5164332607169497,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AP_75,all,0.25209410264819543,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AR_1,all,0.10639749788250161,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AR_10,all,0.32411394006280597,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AR_100,all,0.3847783023705785,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AP_50_95,car,0.4229662821705117,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AP_50,car,0.7111791107838619,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AP_75,car,0.4165761812057422,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AR_1,car,0.07754233124815774,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AR_10,car,0.3995152785510759,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AR_100,car,0.4920905250057316,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AP_50_95,pedestrian,0.25755524136274827,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AP_50,pedestrian,0.531219914386049,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AP_75,pedestrian,0.21444409379437013,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_30_70,30,70,3,real_internal,BDD,AR_1,pedestrian,0.10519446619681545,False,ADD\One-Stage\Mixed\project\metrics\MIX_30_70_seed3_yolo_dual_eval\internal\metrics.json
